MARICA;-22.967;-43.0088;RJMAK06;ISALTINA FILOMENA SOARES, S/N - RECANTO
MARICA;-22.8894;-42.7964;RJMAK08;DE UBATIBA, 1801 - UBATIBA
MENDES;-22.5244;-43.7379;RJMND01;
MIGUEL PEREIRA;-22.4511;-43.4682;RJMIP02;DOUTOR ZIHER, S/N - JARDIM MIGUEL PEREIRA
MIGUEL PEREIRA;-22.4779;-43.4958;RJMIP01;LUIZ EUGENIO, 340 - GOVERNADOR PORTELA
MIRACEMA;-21.4105;-42.2003;RJMRC02;SAO BENEDITO, S/N - MORRO DO CRUZEIRO
MIRACEMA;-21.4149;-42.1958;RJMRC01;
NATIVIDADE;-21.0399;-41.9746;RJNTV01;VILLACA, S/N - MORRO DO AREIAO
NILOPOLIS;-22.81096;-43.41714;RJNIL01;
NILOPOLIS;-22.80705;-43.42659;RJNIL02;
NILOPOLIS;-22.798;-43.4038;RJNIL03;
NILOPOLIS;-22.79837;-43.41211;RJNIL04;
NILOPOLIS;-22.808472;-43.406444;RJNIL05;
NILOPOLIS;-22.81854;-43.42098;RJNIL06;
NILOPOLIS;-22.802757;-43.417672;RJNIL07;OSWALDO CRUZ, 115 - CENTRO
NITEROI;-22.8972;-43.1239;RJNITI1;
NITEROI;-22.90564;-43.08978;RJNIT58;
NITEROI;-22.9072;-43.1033;RJNIT37;
NITEROI;-22.9024;-43.1058;RJNIT38;
NITEROI;-22.89411;-43.03708;RJNIT39;
NITEROI;-22.9522;-43.0622;RJNIT41;DOUTOR NILTON VELMOSVITSKY, S/N - CAMBOINHAS
NITEROI;-22.9716;-43.0283;RJNIT42;
NITEROI;-22.9508;-43.0871;RJNIT43;
NITEROI;-22.9275;-43.09365;RJNIT44;
NITEROI;-22.8939;-43.1219;RJNIT01;VISAONDE DO URUGUAI, 535 - CENTRO
NITEROI;-22.8693;-43.1041;RJNIT48;
NITEROI;-22.87443;-43.13512;RJNIT76;
NITEROI;-22.9006;-43.1279;RJNIT50;
NITEROI;-22.9118;-43.1092;RJNIT51;
NITEROI;-22.906;-43.1314;RJNIT36;EDMUNDO MARCH, 2 - BOA VIAGEM
NITEROI;-22.932;-43.0206;RJNIT55;
NITEROI;-22.941859;-43.047158;RJNIT47;
NITEROI;-22.8888;-43.1226;RJNIT59;VISAONDE DE URUGUAI, 315 - CENTRO
NITEROI;-22.88101;-43.08063;RJNIT63;
NITEROI;-22.897993;-43.103414;RJNIT64;
NITEROI;-22.94055;-43.05635;RJNIT71;
NITEROI;-22.895975;-43.122731;RJNIT79;
NITEROI;-22.894391;-43.118896;RJNITI8;
NITEROI;-22.8928;-43.1222;RJNITS1;
NITEROI;-22.9088;-43.1008;RJNITS2;
NITEROI;-22.8901;-43.1141;RJNITS4;
NITEROI;-22.886972;-43.122278;RJNITS5;
NITEROI;-22.9056;-43.1122;RJNITS8;
NITEROI;-22.91945;-43.09373;RJNITSD;
NITEROI;-22.8682;-43.11749;RJNIT54;
NITEROI;-22.9161;-43.0894;RJNIT06;PADRE NATUZZI, 85 - SAO FRANCISAO
NITEROI;-22.88167;-43.10958;RJNIT02;BENJAMIN CONSTANT, 71 - FONSECA
NITEROI;-22.9025;-43.1242;RJNIT03;
NITEROI;-22.9114;-43.0478;RJNIT49;
NITEROI;-22.8828;-43.0865;RJNIT05;
NITEROI;-22.90027;-43.11805;RJNIT35;
NITEROI;-22.9335;-43.0699;RJNIT07;
NITEROI;-22.90703;-43.10897;RJNIT08;
NITEROI;-22.9043;-43.1005;RJNIT09;
NITEROI;-22.9046;-43.052;RJNIT10;CAETANO MONTEIRO, 1153 - PENDOTIBA
NITEROI;-22.9458;-43.0342;RJNIT11;
NITEROI;-22.8875;-43.1169;RJNIT12;XAVIER DE BRITO, 22 - CENTRO
NITEROI;-22.8719;-43.0958;RJNIT13;
NITEROI;-22.8761;-43.0536;RJNIT14;
NITEROI;-22.8953;-43.1136;RJNIT31;
NITEROI;-22.902781;-43.11016;RJNIT04;
NITEROI;-22.8816;-43.0973;RJNIT16;
NITEROI;-22.89452;-43.1191;RJNIT32;
NITEROI;-22.89729;-43.07742;RJNIT28;
NITEROI;-22.9111;-43.0661;RJNIT27;
NITEROI;-22.884;-43.0654;RJNIT26;
NITEROI;-22.89958;-43.11281;RJNIT18;
NITEROI;-22.8741;-43.1143;RJNIT24;
NITEROI;-22.9111;-43.1046;RJNIT21;
NITEROI;-22.9078;-43.1114;RJNIT20;
NITEROI;-22.903056;-43.112222;RJNIT19;
NITEROI;-22.889669;-43.09601;RJNIT25;
NITEROI;-22.885;-43.124444;RJNIT33;VISAONDE DO RIO BRANCO, 51 - CENTRO
NITEROI;-22.8997;-43.0961;RJNIT17;
NOVA FRIBURGO;-22.2649;-42.5323;RJNFR10;
NOVA FRIBURGO;-22.2317;-42.5352;RJNFR11;
NOVA FRIBURGO;-22.27247;-42.50581;RJNFR12;HELIO SILVA CANTO, S/N - ALTO DAS BRAUNES
NOVA FRIBURGO;-22.3505;-42.3217;RJNFR13;NAZARIO MONTEZUMA, S/N - LUMIAR
NOVA FRIBURGO;-22.2805;-42.595;RJNFRR2;
NOVA FRIBURGO;-22.2512;-42.636;RJNFRR4;
NOVA FRIBURGO;-22.3362;-42.5153;RJNFR09;SILVIO GONCALVES DA ROSA, 81 - MURY
NOVA FRIBURGO;-22.2858;-42.5333;RJNFR01;COMANDANTE DE BITTENCOURT, 20 - CENTRO
NOVA FRIBURGO;-22.255;-42.6892;RJNFRR3;TERESOPOLIS-FRIBURGO, S/N - CONQUISTA
NOVA FRIBURGO;-22.3073;-42.5251;RJNFR08;ANTIGA LINHA FERREA, 1000 - MURY
NOVA FRIBURGO;-22.2872;-42.5153;RJNFR07;VILA REPOS, S/N - BRAUNES
NOVA FRIBURGO;-22.2599;-42.5235;RJNFR06;
NOVA FRIBURGO;-22.228;-42.5207;RJNFR05;
NOVA FRIBURGO;-22.3043;-42.5407;RJNFR04;
NOVA FRIBURGO;-22.3165;-42.5471;RJNFR02;
NOVA FRIBURGO;-22.2475;-42.5235;RJNFR03;VEREADOR JOAO AUGUSTINHO ALVES DA COSTA, 57 - CENTRO
NOVA IGUACU;-22.7588;-43.4555;RJNIG53;
NOVA IGUACU;-22.7559;-43.451;RJNIG02;
NOVA IGUACU;-22.7644;-43.4285;RJNIG01;MACHADO DE ASSIS, 346 - IMPERADOR
NOVA IGUACU;-22.72665;-43.52882;RJNIG69;
NOVA IGUACU;-22.73096;-43.47951;RJNIG83;PASAOR LUTHER KING, 34 - BERNARDO KELNER
NOVA IGUACU;-22.740406;-43.490024;RJNIG82;
NOVA IGUACU;-22.769479;-43.509159;RJNIG80;
NOVA IGUACU;-22.76797;-43.440226;RJNIG77;
NOVA IGUACU;-22.708611;-43.520277;RJNIG76;
NOVA IGUACU;-22.79843;-43.58195;RJNIG75;
NOVA IGUACU;-22.69651;-43.45709;RJNIG55;SEMPREVIVA, 60 - VILA FORMOSA
NOVA IGUACU;-22.77546;-43.40421;RJNIG71;
NOVA IGUACU;-22.777638;-43.435222;RJNIG92;
NOVA IGUACU;-22.81218;-43.61204;RJNIG63;
NOVA IGUACU;-22.77089;-43.52971;RJNIG62;
NOVA IGUACU;-22.7496;-43.5115;RJNIG60;
NOVA IGUACU;-22.75553;-43.49634;RJNIG59;
NOVA IGUACU;-22.7904;-43.5493;RJNIG58;
NOVA IGUACU;-22.82596;-43.60351;RJNIG57;
NOVA IGUACU;-22.75535;-43.44562;RJNIG72;
NOVA IGUACU;-22.77244;-43.425785;RJNIGA5;
NOVA IGUACU;-22.7391;-43.5328;RJNIG03;
NOVA IGUACU;-22.7658;-43.414;RJNIG50;
NOVA IGUACU;-22.7522;-43.4483;RJNIGI1;
NOVA IGUACU;-22.84836;-43.61691;RJNIGB0;
NOVA IGUACU;-22.723853;-43.448267;RJNIGA9;
NOVA IGUACU;-22.743185;-43.466117;RJNIGA8;
NOVA IGUACU;-22.75333;-43.45579;RJNIG84;
NOVA IGUACU;-22.75247;-43.42855;RJNIGA6;
NOVA IGUACU;-22.788075;-43.408093;RJNIG90;KIEL, 26 - BANCO DE AREIA
NOVA IGUACU;-22.757889;-43.4625;RJNIGA4;HUMBERTO DE CAMPOS, LOTE 3 - LUZ
NOVA IGUACU;-22.76437;-43.49862;RJNIG97;
NOVA IGUACU;-22.68549;-43.47118;RJNIG96;
NOVA IGUACU;-22.695805;-43.428364;RJNIG95;
NOVA IGUACU;-22.728738;-43.444607;RJNIG94;
NOVA IGUACU;-22.7408;-43.44036;RJNIG93;
NOVA IGUACU;-22.807091;-43.438161;RJNIG89;
NOVA IGUACU;-22.732889;-43.507833;RJNIGA7;
NOVA IGUACU;-22.7523;-43.4656;RJNIG12;
NOVA IGUACU;-22.7386;-43.4533;RJNIG05;
NOVA IGUACU;-22.6973;-43.4701;RJNIG21;
NOVA IGUACU;-22.7115;-43.438;RJNIG20;ERMELINDA, 131 - MIGUEL COUTO
NOVA IGUACU;-22.7895;-43.4211;RJNIG19;
NOVA IGUACU;-22.7755;-43.4151;RJNIG18;
NOVA IGUACU;-22.706536;-43.419047;RJNIG16;
NOVA IGUACU;-22.81590556;-43.59356389;RJNIG23;
NOVA IGUACU;-22.7625;-43.4393;RJNIG14;
NOVA IGUACU;-22.6776;-43.4533;RJNIG22;ARLINDA, 286 - VILA DE CAVA
NOVA IGUACU;-22.7171;-43.5274;RJNIG11;
NOVA IGUACU;-22.7475;-43.4987;RJNIG10;
NOVA IGUACU;-22.77733;-43.54207;RJNIG09;
NOVA IGUACU;-22.8019;-43.5923;RJNIG08;
NOVA IGUACU;-22.831;-43.6186;RJNIG07;
NOVA IGUACU;-22.76117;-43.45144;RJNIG54;
NOVA IGUACU;-22.77118;-43.55305;RJNIG91;
NOVA IGUACU;-22.7499;-43.4391;RJNIG15;
NOVA IGUACU;-22.730556;-43.469444;RJNIG44;RUTE, S/N - OLIVEIRA
NOVA IGUACU;-22.758141;-43.48002;RJNIG04;
NOVA IGUACU;-22.7354;-43.4455;RJNIG51;F, S/N - POSSE
NOVA IGUACU;-22.7924;-43.4301;RJNIG49;
NOVA IGUACU;-22.7445;-43.452;RJNIG48;
NOVA IGUACU;-22.7311;-43.4608;RJNIG47;
NOVA IGUACU;-22.7603;-43.4483;RJNIG45;DOUTOR LUIZ GUIMAR?ES, 85 - CENTRO
NOVA IGUACU;-22.7154;-43.4281;RJNIG43;JACARANDA, S/N - BARAO DE GUANDU
NOVA IGUACU;-22.744;-43.4801;RJNIG42;
NOVA IGUACU;-22.7195;-43.4546;RJNIG40;DA PROCLAMAC?O, 227 - PARQUE FLORA
NOVA IGUACU;-22.7999;-43.4311;RJNIG37;
NOVA IGUACU;-22.6944;-43.42;RJNIG31;
NOVA IGUACU;-22.7022;-43.5256;RJNIG28;ZENO SOARES, S/N - VILA GUIMAR?ES
NOVA IGUACU;-22.743;-43.5185;RJNIG26;
NOVA IGUACU;-22.7612;-43.5198;RJNIG25;ANA TEODORO DO AMARAL, S/N - JARDIM PALMARES
NOVA IGUACU;-22.8148;-43.6448;RJNIG46;
PARACAMBI;-22.6295;-43.8917;RJPIR01;
PARACAMBI;-22.5114;-44.0064;RJPIR02;
PARACAMBI;-22.6991;-43.7583;RJPIRR1;RODOVIA PRESIDENTE DUTRA, S/N - CABRAL
PARACAMBI;-22.6136;-43.715;RJPRB01;DA FLORESTA, S/N - CENTRO
PARACAMBI;-22.626889;-43.70275;RJPRB03;FRANCISAO GUIDA, 274 - LAGES
PARACAMBI;-22.60411;-43.7018;RJPRB04;03, S/N, LOTE 4, QUADRA A - CAMINHO DA SERRA
PARAIBA DO SUL;-22.1645;-43.2962;RJPSU01;LUIZ NEVES, 400 - PALHAS
PARAIBA DO SUL;-22.200378;-43.366648;RJPSU06;BR 393, KM 193 - VIEIRA CORTEZ
PARAIBA DO SUL;-22.1967;-43.167;RJARER1;BR 040, S/N - BARRA FAGUNDES
PARAIBA DO SUL;-22.2245;-43.312;RJPSU02;PORCINA FONSECA DE MORAES, S/N - WERNECK
PARAIBA DO SUL;-22.1753;-43.29636;RJPSU07;
PARAIBA DO SUL;-22.1662;-43.28838;RJPSU03;
PARAIBA DO SUL;-22.1774;-43.3337;RJPSUR1;BR 393 LE, KM 188 - CANAVIAL
PARATI;-23.0457;-44.6016;RJPRTR3;BR 101 - KM 563, S/N - TARITUBA
PARATI;-23.2173;-44.7366;RJPRT05;DO CORISAO, S/N - CENTRO
PARATI;-23.33666;-44.68047;RJPRT04;DA GLEBA VERMELHA, S/N - LARANJEIRAS
PARATI;-23.351;-44.7247;RJPRT03;SOBRAL PINTO, S/N - TRINDADE
PARATI;-23.0252;-44.5456;RJPRT02;BR 101(RIO-SANTOS) - KM 147, S/N - MAMBUCABA
PARATI;-23.215;-44.7146;RJPRT01;DO CEMITERIO, S/N - CABORE
PARATI;-23.26947;-44.68359;RJPRTR2;BR 101 - KM 585, S/N - ITATINGA
PARATI;-23.089167;-44.696111;RJPRTR1;
PATY DO ALFERES;-22.3193;-43.4081;RJPAT02;OSWALDO FERNANDES DE BARROS, S/N - LOTE 67 - AVELAR
PATY DO ALFERES;-22.4286;-43.4263;RJPAT01;PREFEITO EDMUNDO BERNARDES, 651 - CENTRO
PETROPOLIS;-22.34646;-43.13212;RJPET76;
PETROPOLIS;-22.538115;-43.195511;RJPET77;
PETROPOLIS;-22.392;-43.1497;RJPET75;
PETROPOLIS;-22.5056;-43.17642;RJPET79;
PETROPOLIS;-22.384251;-43.123249;RJPET84;
PETROPOLIS;-22.480828;-43.219019;RJPET87;
PETROPOLIS;-22.5756;-43.2543;RJPETR1;
PETROPOLIS;-22.5433;-43.2367;RJPETR2;
PETROPOLIS;-22.4994;-43.2296;RJPETR4;
PETROPOLIS;-22.4617;-43.2262;RJPETR5;A, 169 - FAZENDA INGLESA
PETROPOLIS;-22.4401;-43.1858;RJPETR6;
PETROPOLIS;-22.32781;-43.13017;RJPETR7;JULIO DE JESUS GABRIEL, S/N - PEDRO DO RIO
PETROPOLIS;-22.2865;-43.1235;RJPETR8;
PETROPOLIS;-22.4644;-43.1617;RJPET24;DOUTOR LIPPOLD, 15 - CARANGOLA
PETROPOLIS;-22.4173;-43.1546;RJPETR9;BR 040 - KM64,5, S/N - LOTE 22 - BONSUCESAO
PETROPOLIS;-22.5076;-43.1852;RJPET08;
PETROPOLIS;-22.54524;-43.2163;RJPET17;ANTONIO DA SILVA LIGEIRO, S/N - INDEPENDENCIA
PETROPOLIS;-22.52959;-43.17493;RJPET16;
PETROPOLIS;-22.51143;-43.20462;RJPET15;
PETROPOLIS;-22.4179;-43.1819;RJPET14;DAS PEROBAS, S/N - ARARAS
PETROPOLIS;-22.3807;-43.106;RJPET13;JOSE DA ROSA RABELLO, 705 - ITAIPAVA
PETROPOLIS;-22.3969;-43.1343;RJPET12;
PETROPOLIS;-22.4254;-43.1254;RJPET11;COUNTRY CLUB, S/N - LOTE 16 - NOGUEIRA
PETROPOLIS;-22.50728;-43.17019;RJPET18;DO IMPERADOR, 12 - CENTRO
PETROPOLIS;-22.4675;-43.1511;RJPET09;RICARDO SALVINI, 280 - ROSEIRAL
PETROPOLIS;-22.4985;-43.1974;RJPET05;
PETROPOLIS;-22.4868;-43.1549;RJPET07;
PETROPOLIS;-22.478;-43.17203;RJPET06;BAR?O DO RIO BRANCO, 3250 - CENTRO
PETROPOLIS;-22.41722;-43.14008;RJPET70;
PETROPOLIS;-22.5316;-43.2138;RJPET04;HONDURAS, 440 - QUINTANDINHA
PETROPOLIS;-22.33265;-43.18383;RJPET26;DA ROCINHA, S/N - SECRETARIO
PETROPOLIS;-22.5233;-43.1922;RJPET02;
PETROPOLIS;-22.5107;-43.1763;RJPET01;DO IMPERADOR, 675 - CENTRO
PETROPOLIS;-22.445;-43.1411;RJPET10;RODOLPHO FIGUEIRA DE MELLO, 6 - CORREAS
PETROPOLIS;-22.52261;-43.15868;RJPET28;PROFESAOR EUGENIO WERNECK, 78 - MORIN
PETROPOLIS;-22.50415;-43.18204;RJPET67;
PETROPOLIS;-22.41833889;-43.12444167;RJPET61;
PETROPOLIS;-22.43473;-43.17135;RJPET47;
PETROPOLIS;-22.36728;-43.12299;RJPET46;
PETROPOLIS;-22.5168;-43.2278;RJPET42;
PETROPOLIS;-22.49658;-43.16185;RJPET40;
PETROPOLIS;-22.395459;-43.127386;RJPET38;
PETROPOLIS;-22.5164;-43.1703;RJPET03;
PETROPOLIS;-22.48987;-43.177794;RJPET29;PROFESAOR STROELE, 99 - QUARTEIR?O BRASILEIRO
PETROPOLIS;-22.4048;-43.0971;RJPET25;
PETROPOLIS;-22.26034;-43.07817;RJPET69;
PETROPOLIS;-22.42879;-43.23096;RJPET22;BERNARDO COUTINHO, 8151 - ARARAS
PETROPOLIS;-22.5117;-43.1868;RJPET36;
PETROPOLIS;-22.5219;-43.2178;RJPET19;RIO GRANDE DO SUL, S/N - QUITANDINHA
PETROPOLIS;-22.3884;-43.0627;RJPET23;DO CANTAGALO, S/N - CANTAGALO
PIRAI;-22.5939;-43.949;RJPIRR3;CARLOS GOMES, 231 - KOPPLANA
PIRAI;-22.6611;-43.8436;RJPIRR2;RESTAURANTE CAICARA, S/N - CAICARA
PIRAI;-22.5795;-43.9817;RJPIRR4;
PIRAI;-22.900737;-43.188015;RJPICO2;
PORCIUNCULA;-20.9666;-42.0417;RJPRC01;CORONEL ELMANO PEREZ MOREIRA, S/N - CENTRO
PORTO REAL;-22.421943;-44.340878;RJPRL04;
PORTO REAL;-22.4467;-44.3033;RJPRL01;
PORTO REAL;-22.4244;-44.3512;RJPRL02;
PORTO REAL;-22.4308;-44.3195;RJPRL03;FLORIANO - PORTO REAL, S/N - BULH?ES
QUATIS;-22.4122;-44.2694;RJQAT01;EUCLIDES COTIA, 730 - JARDIM POLASTRI
QUEIMADOS;-22.71577;-43.58495;RJQUE06;ISIDORO BLUVOL, 37 - QUADRA H - - JARDIM CAMPO ALEGRE
QUEIMADOS;-22.730829;-43.618328;RJQUER2;PRES. DUTRA - KM 197, S/N - QUEIMADOS
QUEIMADOS;-22.70950278;-43.55575556;RJQUE16;
QUEIMADOS;-22.72625;-43.56752;RJQUE14;RUA AMERICO PINHO, LT. 24 DA QD. F - SAO CRISAOV?O
QUEIMADOS;-22.729799;-43.653412;RJQUE10;
QUEIMADOS;-22.70171;-43.56095;RJQUE03;
QUEIMADOS;-22.71842;-43.55507;RJQUE01;APARECIDA, S/N - QUEIMADOS
QUEIMADOS;-22.712;-43.6311;RJQUE07;
QUEIMADOS;-22.71186;-43.56242;RJQUE08;
QUISSAMA;-22.20972;-41.47833;RJQSM02;
QUISSAMA;-22.1112;-41.4721;RJQSM01;
RESENDE;-22.4568;-44.4348;RJRES05;
RESENDE;-22.4575;-44.39083;RJRESR1;MARECHAL CANDIDO RONDON, S/N - LOTE 01, QUADRA B - PARQUE EMBAIXADOR
RESENDE;-22.4785;-44.4947;RJRES04;DAS SAMAMBAIAS, S/N - CIDADE ALEGRIA
RESENDE;-22.4611;-44.4538;RJRES01;
RESENDE;-22.4745;-44.4627;RJRES03;
RIO BONITO;-22.7516;-42.5944;RJRBTR1;
RIO BONITO;-22.7907;-42.5112;RJRBTR2;
RIO BONITO;-22.7171;-42.6188;RJRBT02;
RIO BONITO;-22.7167;-42.6319;RJRBT01;
RIO CLARO;-22.7196;-44.1269;RJRCL01;BR 155, KM 31 - RIO CLARO
RIO DAS FLORES;-22.1725;-43.5852;RJRFS01;MOACIR SUCENA SERRA, S/N - CRUZEIRO
RIO DAS FLORES;-22.16546;-43.58127;RJRFS02;PACHECO LE?O, S/N - CENTRO
RIO DASAOSTRAS;-22.5202;-41.928;RJROS01;
RIO DASAOSTRAS;-22.4885;-41.9117;RJROS02;DOS BANDEIRANTES, 690 - ENSEADA DAS GAIVOTAS
RIO DASAOSTRAS;-22.5287;-41.954;RJROS03;
RIO DASAOSTRAS;-22.54295;-41.974231;RJROS04;
RIO DASAOSTRAS;-22.52103;-41.94369;RJROS05;
RIO DASAOSTRAS;-22.5041;-41.9239;RJROS06;
SANTA MARIA MADALENA;-21.96754;-42.01761;RJSDA01;ADOLPHO RODRIGUES, 19 - CENTRO
SANTO ANTONIO DE PADUA;-21.5522;-42.1765;RJSTP03;
SANTO ANTONIO DE PADUA;-21.5363;-42.1942;RJSTP02;
SANTO ANTONIO DE PADUA;-21.5423;-42.1821;RJSTP01;
SAO FIDELIS;-21.6465;-41.7486;RJSFL01;
SAO FRANCISAO DE ITABAPOANA;-21.47935;-41.10749;RJSFI01;
SAO FRANCISAO DE ITABAPOANA;-21.4935;-41.069;RJSFI02;D. CARMINHA, S/N - GUAXINDIBA
SAO GONCALO;-22.8188;-43.0694;RJSAO39;
SAO GONCALO;-22.82398;-43.03619;RJSAO52;
SAO GONCALO;-22.83967;-43.00105;RJSAO49;
SAO GONCALO;-22.8133;-43.0065;RJSAO47;
SAO GONCALO;-22.83593;-43.06061;RJSAO46;UMBELINA, 513 - SETE PONTES
SAO GONCALO;-22.7962;-42.9679;RJSAO44;ALCINDO GUANABARA, S/N - QUADRA 349 - JARDIM BOM RETIRO
SAO GONCALO;-22.8773;-43.0266;RJSAO33;
SAO GONCALO;-22.8289;-43.0044;RJSAO40;
SAO GONCALO;-22.79893;-42.9792;RJSAO56;
SAO GONCALO;-22.8056;-43.0031;RJSAO38;LUCIO BITENCOURT, 60 - JARDIM CATARINA
SAO GONCALO;-22.8134;-42.9695;RJSAO37;AMERICO VESPUCIO, 22 - VISTA ALEGRE
SAO GONCALO;-22.8667;-43.0703;RJSAO36;
SAO GONCALO;-22.9059;-42.9789;RJSAO35;AMARAL PEIXOTO, S\N - VARZEA DAS MOCAS
SAO GONCALO;-22.8512;-43.0831;RJSAO34;HENRIQUE BENTO ESPINOSA, 225 - COVANCA
SAO GONCALO;-22.8293;-43.0934;RJSAO42;
SAO GONCALO;-22.81277;-42.9948;RJSAO78;
SAO GONCALO;-22.8137;-43.0717;RJSAOI1;SAO GONCALO, 100 - BOA VISTA
SAO GONCALO;-22.82052;-43.00165;RJSAOA7;
SAO GONCALO;-22.78871;-43.00688;RJSAOA6;FLORENTINO GIOVANI, LOTE 27  QUADRA 220 - JARDIM CATARINA
SAO GONCALO;-22.81064;-43.0489;RJSAOA4;
SAO GONCALO;-22.80047;-42.994;RJSAOA1;
SAO GONCALO;-22.86453;-43.01962;RJSAO53;
SAO GONCALO;-22.838695;-43.067985;RJSAO80;
SAO GONCALO;-22.78607;-43.03056;RJSAO55;
SAO GONCALO;-22.81691;-42.99976;RJSAO75;JOSE SIQUEIRA, 91 - ALCANTARA
SAO GONCALO;-22.80676;-43.02229;RJSAO74;
SAO GONCALO;-22.823489;-42.964569;RJSAO65;OLIMPIO DA SILVA, 1293, LOTE 14 - BARRAC?O
SAO GONCALO;-22.8177;-42.9816;RJSAO64;
SAO GONCALO;-22.84554;-42.94773;RJSAO57;
SAO GONCALO;-22.8214;-43.0464;RJSAO41;
SAO GONCALO;-22.83012;-42.9887;RJSAO93;
SAO GONCALO;-22.833;-43.0406;RJSAO07;
SAO GONCALO;-22.8169;-43.0336;RJSAO14;FRANCISAO TAVARES, LOTE 28 - S/N - NOSSA SENHORA DA PENHA
SAO GONCALO;-22.7929;-43.0373;RJSAO13;
SAO GONCALO;-22.7936;-42.9972;RJSAO12;
SAO GONCALO;-22.8566;-43.0992;RJSAO11;
SAO GONCALO;-22.7808;-42.9731;RJSAO10;
SAO GONCALO;-22.841213;-42.991327;RJSAO15;VICENCIO DA SILVA, S/N - COELHO
SAO GONCALO;-22.847206;-42.956638;RJSAO32;ALBERTINA GONCALVES DACAL, 367 - SANTA IZABEL
SAO GONCALO;-22.8586;-43.0253;RJSAO08;VISAONDE DE SANTAREM, 291 - TRIBOBO
SAO GONCALO;-22.8631;-43.0092;RJSAO43;
SAO GONCALO;-22.7991;-43.0549;RJSAO05;
SAO GONCALO;-22.8181;-43.0169;RJSAO04;DOUTOR ALFREDO BACKER, 115 - MUTONDO
SAO GONCALO;-22.8252;-43.0571;RJSAO03;
SAO GONCALO;-22.8417;-43.0711;RJSAO02;
SAO GONCALO;-22.8607;-43.0858;RJSAO01;
SAO GONCALO;-22.7939;-42.9528;RJSAO09;AFONSO ARINOS, 06 - JARDIM BOM RETIRO
SAO GONCALO;-22.8098;-43.0381;RJSAO24;
SAO GONCALO;-22.8529;-43.0076;RJSAO16;
SAO GONCALO;-22.8283;-42.9747;RJSAO31;
SAO GONCALO;-22.8385;-43.0157;RJSAO30;DIRCEU VALENTE, 179 - COLUBANDE
SAO GONCALO;-22.8278;-43.0258;RJSAO29;
SAO GONCALO;-22.8377;-43.0897;RJSAO28;COMANDANTE ARI PAREIRAS, 125 - PORTO VELHO
SAO GONCALO;-22.8294;-43.0754;RJSAO27;
SAO GONCALO;-22.822821;-43.002559;RJSAO06;
SAO GONCALO;-22.8169;-43.0556;RJSAO25;
SAO GONCALO;-22.8003;-43.0217;RJSAO23;
SAO GONCALO;-22.805833;-42.983056;RJSAO22;BISAO DON JOAO DA MATA, S/N - LARANJAL
SAO GONCALO;-22.809722;-42.955833;RJSAO20;
SAO GONCALO;-22.8464;-43.0553;RJSAO19;
SAO GONCALO;-22.8238;-43.0811;RJSAO18;SILVIO VALE, 135 - GRADIM
SAO GONCALO;-22.8783;-42.9851;RJSAO17;
SAO JOAO DA BARRA;-21.64576;-41.05293;RJSJB01;
SAO JOAO DA BARRA;-22.646667;-42.395833;RJSJD01;
SAO JOAO DA BARRA;-21.7296;-41.1812;RJSJB03;
SAO JOAO DA BARRA;-21.81907;-41.02178;RJSJB04;
SAO JOAO DA BARRA;-21.6947;-41.0306;RJSJB02;MERCEDES VASAONCELOS MOTTA, 104 - PRAIA DE GRUSSAI
SAO JOAO DE MERITI;-22.790778;-43.385962;RJSJM24;
SAO JOAO DE MERITI;-22.7761;-43.3848;RJSJM14;DA PRATA, S/N - COELHO DA ROCHA
SAO JOAO DE MERITI;-22.77867;-43.34829;RJSJM15;
SAO JOAO DE MERITI;-22.798854;-43.368375;RJSJM16;
SAO JOAO DE MERITI;-22.779352;-43.368071;RJSJM18;
SAO JOAO DE MERITI;-22.788803;-43.360787;RJSJM19;
SAO JOAO DE MERITI;-22.809247;-43.3666;RJSJM29;
SAO JOAO DE MERITI;-22.802917;-43.364083;RJSJM21;
SAO JOAO DE MERITI;-22.797403;-43.352265;RJSJMI4;
SAO JOAO DE MERITI;-22.776843;-43.393857;RJSJM26;
SAO JOAO DE MERITI;-22.782604;-43.363877;RJSJM27;
SAO JOAO DE MERITI;-22.80137;-43.3918;RJSJM28;
SAO JOAO DE MERITI;-22.7880555555556;-43.38;RJSJM13;
SAO JOAO DE MERITI;-22.772371;-43.352906;RJSJM23;
SAO JOAO DE MERITI;-22.81326;-43.37457;RJSJM20;PROFESAOR BERNARDINO ROCHA, 113 - PAVUNA
SAO JOAO DE MERITI;-22.7938;-43.3678;RJSJM02;
SAO JOAO DE MERITI;-22.7833;-43.3819;RJSJM12;
SAO JOAO DE MERITI;-22.78028;-43.37447;RJSJM25;JOANA KALIL, QD 71 LT01 - JARDIM MERITI
SAO JOAO DE MERITI;-22.7749;-43.3616;RJSJM01;
SAO JOAO DE MERITI;-22.7852;-43.3519;RJSJM03;
SAO JOAO DE MERITI;-22.78611;-43.39437;RJSJM04;
SAO JOAO DE MERITI;-22.79618;-43.37784;RJSJM05;
SAO JOAO DE MERITI;-22.8057;-43.3736;RJSJM06;DEOLINDA CESAR, 128 - CENTRO
SAO JOAO DE MERITI;-22.8092;-43.3922;RJSJM07;FRANCISAO TORQUILHO, 779 - TOMAZINHO
SAO JOAO DE MERITI;-22.7715;-43.3731;RJSJM09;
